"","Trawl_id","catch_numbers","catch_weight","species_code","species_common_name","species_science_name","temp","salinity","o2","phyto","npp"
"2251",501816,NA,26.7,"602","arrowtooth flounder","atheresthes stomias",6.9963988289237,33.1476790364832,148.441328555138,0.132335382050697,0.0105098597123137
"2252",501815,NA,71,"602","arrowtooth flounder","atheresthes stomias",6.91473129764199,33.2102419808507,137.500685770668,0.10687626777072,0.00684177439916558
"2253",501813,NA,49.1,"602","arrowtooth flounder","atheresthes stomias",5.90359204262495,33.7855158839375,99.2486198706683,0.0503197417187869,0.00141992181432054
"2254",501811,NA,19.9,"602","arrowtooth flounder","atheresthes stomias",5.90835293009877,33.7740714428946,105.369740048284,0.0517850233306762,0.00143084078966614
"2255",501810,NA,11.2,"602","arrowtooth flounder","atheresthes stomias",5.91335796564817,33.7219356559217,115.923970676539,0.0544517729439637,0.00145024312596516
"2256",501809,NA,6.8,"602","arrowtooth flounder","atheresthes stomias",5.90696128606796,33.7235633097589,120.104103710601,0.0555842455577606,0.00143392504672079
"2257",501808,NA,1.7,"602","arrowtooth flounder","atheresthes stomias",5.89407026767731,33.6729788803495,119.547110907792,0.0558353937304365,0.00142090450316677
"2258",501807,NA,13.24,"602","arrowtooth flounder","atheresthes stomias",5.78127385675907,33.7656788527966,130.597651044796,0.059370307720293,0.00146715522093713
"2259",501805,1,25.2,"602","arrowtooth flounder","atheresthes stomias",5.71333965472877,33.7153233122081,132.885155425583,0.0615920857820716,0.00151146508995894
"2260",501800,NA,0.4,"602","arrowtooth flounder","atheresthes stomias",5.36634420230985,33.9144565863535,93.820854470755,0.0358592715158383,0.000538361485039202
"2261",501799,NA,2.5,"602","arrowtooth flounder","atheresthes stomias",5.54615925997496,33.7951800785959,101.930014159231,0.0365604995442664,0.000533446019863226
"2262",501798,NA,8.4,"602","arrowtooth flounder","atheresthes stomias",5.54615925997496,33.7951800785959,101.930014159231,0.0365604995442664,0.000533446019863226
"2263",501797,NA,12.5,"602","arrowtooth flounder","atheresthes stomias",5.28650778159499,33.9724417543039,87.3385227643093,0.0354468165880463,0.000540638320910991
"2264",501796,NA,5.7,"602","arrowtooth flounder","atheresthes stomias",5.43643911480904,33.8715780805796,95.2712365283344,0.0361624299075047,0.000491544528176251
"2265",501795,NA,21.4,"602","arrowtooth flounder","atheresthes stomias",5.43519395962358,33.8679158594459,95.2712365283344,0.0361624299075047,0.000491544528176251
"2266",501794,NA,78.2,"602","arrowtooth flounder","atheresthes stomias",5.77541430294514,33.6725973989815,113.04266940363,0.0539757449122344,0.00151720532547474
"2267",501793,NA,17.6,"602","arrowtooth flounder","atheresthes stomias",6.34147161617875,33.4897406632081,140.902926466469,0.0921826478433487,0.00443414924139991
"2268",501792,NA,19,"602","arrowtooth flounder","atheresthes stomias",6.20682395249605,33.5364085505717,139.817470691473,0.0978321310601941,0.00529361680076755
"2269",501791,NA,186.9,"602","arrowtooth flounder","atheresthes stomias",6.15262307971716,33.72295293957,133.620867716153,0.0960427784278707,0.0044917580524336
"2270",501790,NA,8.5,"602","arrowtooth flounder","atheresthes stomias",7.50325023382902,32.8653828240931,168.400509847147,0.220591866401959,0.0448255779061698
"2271",501789,NA,121.5,"602","arrowtooth flounder","atheresthes stomias",6.15482041239738,33.7305825669318,95.5380528676878,0.0505060009081493,0.00127914700659646
"2272",501788,NA,80.8,"602","arrowtooth flounder","atheresthes stomias",5.90212715417147,33.7244788650423,111.393885788823,0.0539119780033467,0.00137019152010898
"2273",501787,NA,10.6,"602","arrowtooth flounder","atheresthes stomias",6.0200506746769,33.6451307404786,105.212900660203,0.052135758825464,0.00137048904019989
"2274",501786,NA,4.1,"602","arrowtooth flounder","atheresthes stomias",6.20902128517628,33.7549973744899,96.7668730877248,0.0500896421772728,0.00133076075736271
"2275",501784,NA,14.2,"602","arrowtooth flounder","atheresthes stomias",6.32218391820788,33.8167973561212,59.1909461999437,0.0427727082909473,0.00103672504215156
"2276",501783,NA,68.1,"602","arrowtooth flounder","atheresthes stomias",6.30497147887945,33.7992492131889,62.3139782269044,0.0424673595577892,0.00102349693683655
"2277",501782,NA,16.7,"602","arrowtooth flounder","atheresthes stomias",6.27396467328072,33.8160343933851,54.1196953424029,0.0412319149479854,0.000981346231677987
"2278",501781,NA,352.86,"602","arrowtooth flounder","atheresthes stomias",6.42069766670465,33.7549973744899,93.7700667670209,0.0670007792838072,0.00297080932305101
"2279",501780,NA,32.2,"602","arrowtooth flounder","atheresthes stomias",6.08230843394995,33.7961973622441,70.5078860183507,0.0437027476151528,0.00106564571254783
"2280",501779,NA,183.7,"602","arrowtooth flounder","atheresthes stomias",6.08487198874354,33.7862788466737,67.3286566738607,0.0437387682871102,0.00108238859661252
"2281",501778,NA,273.4,"602","arrowtooth flounder","atheresthes stomias",6.08487198874354,33.7862788466737,67.3286566738607,0.0437387682871102,0.00108238859661252
"2282",501777,NA,312.2,"602","arrowtooth flounder","atheresthes stomias",6.2427137196064,33.70693072211,93.4595800870912,0.0670038607380851,0.00308380923489874
"2283",501776,NA,38.1,"602","arrowtooth flounder","atheresthes stomias",6.24344616383314,33.7305825669318,93.4595800870912,0.0670038607380851,0.00308380923489874
"2284",501775,NA,319.1,"602","arrowtooth flounder","atheresthes stomias",6.46698814183474,33.5627307649702,113.7172223384,0.109224925982437,0.0093973140162791
"2285",501771,NA,444.6,"602","arrowtooth flounder","atheresthes stomias",6.48332164809108,33.9434491703287,74.567769906221,0.0697340305307936,0.00710416795407268
"2286",501770,NA,1433.17,"602","arrowtooth flounder","atheresthes stomias",6.68144781142473,33.6802270263433,102.676867488561,0.182403548260239,0.0436371962189591
"2287",308925,NA,12.5,"602","arrowtooth flounder","atheresthes stomias",6.75762201100588,33.4528641309589,158.594317257956,0.465949181789179,0.188723191058209
"2288",308924,NA,35.1,"602","arrowtooth flounder","atheresthes stomias",6.48515275865793,33.8404492009431,44.0771167371813,0.0415600067195091,0.00127834483559345
"2289",308923,NA,66.7,"602","arrowtooth flounder","atheresthes stomias",6.28080081939697,33.9304788038135,50.2914054053743,0.0399688808997225,0.00121120852501459
"2290",308922,NA,16.6,"602","arrowtooth flounder","atheresthes stomias",6.35770746320486,33.9213232509792,44.0771167371813,0.0415600067195091,0.00127834483559345
"2291",308921,NA,32.3,"602","arrowtooth flounder","atheresthes stomias",6.28959015011787,33.9518417604268,47.1839766123989,0.0407645166433528,0.00124477975346664
"2292",308920,NA,113.5,"602","arrowtooth flounder","atheresthes stomias",6.28226570785046,33.9213232509792,48.2738554638025,0.0413148592481703,0.00124691711257596
"2293",308919,NA,16,"602","arrowtooth flounder","atheresthes stomias",6.24173712730408,33.9302244829014,53.0299065811054,0.0412489048375411,0.0012365586688987
"2294",308917,NA,17.2,"602","arrowtooth flounder","atheresthes stomias",6.23890500962734,33.8911099266261,73.1886252303271,0.0373173266441134,0.0011460541688329
"2295",308916,NA,17.8,"602","arrowtooth flounder","atheresthes stomias",6.09207435697317,33.940651640296,72.3705887047339,0.0357365246598943,0.00107918562807319
"2296",308915,NA,29.1,"602","arrowtooth flounder","atheresthes stomias",6.10985120506418,33.9317890302785,77.2380689948492,0.0360552008071602,0.00109962499826567
"2297",308914,NA,14.9,"602","arrowtooth flounder","atheresthes stomias",6.3509323541075,33.8457899400964,91.8650895696817,0.0581587979001614,0.00316913956429906
"2298",308913,NA,22.4,"602","arrowtooth flounder","atheresthes stomias",6.17130040749907,33.932767692022,77.2380689948492,0.0360552008071602,0.00109962499826567
"2299",308912,NA,29,"602","arrowtooth flounder","atheresthes stomias",6.19144262373447,33.9259010273963,72.3705887047339,0.0357365246598943,0.00107918562807319
"2300",308911,2,3.2,"602","arrowtooth flounder","atheresthes stomias",6.01199378818274,33.9655750896782,78.9933275034348,0.0162521100401819,9.99554839315022e-06
"2301",308910,6,6.5,"602","arrowtooth flounder","atheresthes stomias",6.22220528125763,33.948789909482,78.9933275034348,0.0162521100401819,9.99554839315022e-06
"2302",308909,9,4.5,"602","arrowtooth flounder","atheresthes stomias",5.94314403086901,33.9533676858991,72.7319354398025,0.0159121791355282,1.12199692859641e-05
"2303",308908,NA,38.2,"602","arrowtooth flounder","atheresthes stomias",6.17130040749907,33.932767692022,77.2380689948492,0.0360552008071602,0.00109962499826567
"2304",308907,2,5.1,"602","arrowtooth flounder","atheresthes stomias",6.6415296010673,33.6851862841286,148.486945474811,0.191528205559995,0.030267045836434
"2305",308905,NA,38.3,"602","arrowtooth flounder","atheresthes stomias",6.52250741422176,33.7687307037413,121.535911400453,0.0495381012664614,0.00198321531649267
"2306",308904,NA,163.7,"602","arrowtooth flounder","atheresthes stomias",6.49760431051254,33.9335306547582,109.676129883189,0.0254493724603762,0.000266838839347708
"2307",308903,NA,82.4,"602","arrowtooth flounder","atheresthes stomias",6.60014650225639,33.7824640329927,122.072529214903,0.0527915624213958,0.00226391540131158
"2308",308902,NA,31.1,"602","arrowtooth flounder","atheresthes stomias",6.28006837517023,33.9854121208191,98.1755675032718,0.0189124737539048,4.60547067133603e-05
"2309",308901,NA,22.9,"602","arrowtooth flounder","atheresthes stomias",6.01931823045015,33.9960935991257,68.7802762270051,0.0144366605129721,0
"2310",308900,NA,5.2,"602","arrowtooth flounder","atheresthes stomias",6.0376293361187,33.9958392782137,84.5638500022345,0.0165483039168094,9.82884889797328e-06
"2311",308898,3,0.3,"602","arrowtooth flounder","atheresthes stomias",6.0691244378686,33.9213232509792,90.437484541559,0.0224127819324051,0.000202478297506682
"2312",308897,NA,21.8,"602","arrowtooth flounder","atheresthes stomias",6.26498002409935,33.8462477177382,89.298009935232,0.0513430829257417,0.00225023906108856
"2313",308896,NA,19.4,"602","arrowtooth flounder","atheresthes stomias",6.26498002409935,33.8462477177382,88.0729116662558,0.0485636479762088,0.00196966407899386
"2314",308895,NA,2.6,"602","arrowtooth flounder","atheresthes stomias",5.96987904119183,33.9948817181309,79.8435239209588,0.0158727679174832,7.35712937348373e-06
"2315",308894,4,5,"602","arrowtooth flounder","atheresthes stomias",5.84953765869141,33.9951780438423,75.705945948198,0.0155379276461742,6.11725225437061e-06
"2316",308893,2,3.8,"602","arrowtooth flounder","atheresthes stomias",5.91274759545922,33.9320047292858,90.9681873521362,0.0279170319361128,0.00040580178534019
"2317",308892,5,6.1,"602","arrowtooth flounder","atheresthes stomias",5.64980011805892,33.9426862075925,88.5394721432138,0.0208262355007501,0.000114816160234533
"2318",308891,4,4.7,"602","arrowtooth flounder","atheresthes stomias",5.64980011805892,33.9426862075925,88.5394721432138,0.0208262355007501,0.000114816160234533
"2319",308890,4,3.7,"602","arrowtooth flounder","atheresthes stomias",5.43580432981253,33.9538763277233,88.0250022883115,0.0211552038460838,0.000121755280228414
"2320",308889,2,2.2,"602","arrowtooth flounder","atheresthes stomias",5.41920226067305,33.9462467003614,88.0250022883115,0.0211552038460838,0.000121755280228414
"2321",308887,3,1.9,"602","arrowtooth flounder","atheresthes stomias",5.47621083632112,33.9571824995801,88.5394721432138,0.0208262355007501,0.000114816160234533
"2322",308885,1,0.6,"602","arrowtooth flounder","atheresthes stomias",5.58406324870884,33.9827417512424,89.9766826262393,0.0209359477941454,0.000112979938836394
"2323",308884,2,1.6,"602","arrowtooth flounder","atheresthes stomias",5.80525738044553,33.9786606893697,70.0785131740765,0.0158971953044479,9.68036369444911e-06
"2324",308879,NA,13.4,"602","arrowtooth flounder","atheresthes stomias",6.15201270952821,33.7852615630254,96.6413938495573,0.0414330195870505,0.0012195932498026
"2325",308878,NA,93.2,"602","arrowtooth flounder","atheresthes stomias",6.39359723031521,33.9075899217278,44.0771167371813,0.0415600067195091,0.00127834483559345
"2326",308877,NA,83.3,"602","arrowtooth flounder","atheresthes stomias",6.38480789959431,33.8969084434211,44.0771167371813,0.0415600067195091,0.00127834483559345
"2327",308876,NA,86.4,"602","arrowtooth flounder","atheresthes stomias",6.48515275865793,33.8404492009431,69.6260161445711,0.057536899273542,0.00331377844627441
"2328",308875,NA,197.3,"602","arrowtooth flounder","atheresthes stomias",6.48149053752422,33.8435010518879,69.566797683542,0.057847648688724,0.00334145914594469
"2329",308871,NA,163.6,"602","arrowtooth flounder","atheresthes stomias",6.55986206978559,33.8229010580108,89.5770145201248,0.0784619182215012,0.00737726441733815
"2330",308870,NA,209.6,"602","arrowtooth flounder","atheresthes stomias",6.65105137601495,33.8106936542317,108.028771231983,0.188650412369251,0.0368328352806014
"2331",308868,NA,3.5,"602","arrowtooth flounder","atheresthes stomias",5.60072635486722,33.9659565710463,57.0830722273423,0.0155835413855465,1.88522910884982e-05
"2332",308867,4,6.8,"602","arrowtooth flounder","atheresthes stomias",5.62819301337004,33.9594713877887,58.2772650964648,0.0155320721055937,1.76315178194756e-05
"2333",308866,3,3.5,"602","arrowtooth flounder","atheresthes stomias",5.86330761015415,33.9289528783411,58.2772650964648,0.0155320721055937,1.76315178194756e-05
"2334",308863,NA,26.6,"602","arrowtooth flounder","atheresthes stomias",6.69609669595957,33.6542862933129,77.2218231227091,0.0593308072970465,0.00418050453824625
"2335",308861,NA,67.8,"602","arrowtooth flounder","atheresthes stomias",6.43974121659994,33.8404492009431,84.423844215636,0.0710844890934043,0.0047796420105694
"2336",308860,NA,182.3,"602","arrowtooth flounder","atheresthes stomias",6.07718132436275,33.9172541163862,68.9290528093867,0.0411478129134603,0.0014373408308409
"2337",308859,NA,40.2,"602","arrowtooth flounder","atheresthes stomias",6.10977509245276,33.9190343627706,66.4268639008273,0.0403272514909421,0.00141981077406561
"2338",308858,NA,2.7,"602","arrowtooth flounder","atheresthes stomias",6.63347271457314,33.4780419012532,113.659031222071,0.0447855604358498,0.00179555999811777
"2339",308857,NA,28.1,"602","arrowtooth flounder","atheresthes stomias",6.1936399564147,33.7717825546861,116.737514905841,0.0408526583894529,0.00154159408598931
"2340",308856,NA,19.4,"602","arrowtooth flounder","atheresthes stomias",4.73827327787876,34.0266121085733,79.9360714056842,0.0154431231273448,1.93702869263818e-08
"2341",308855,NA,15.7,"602","arrowtooth flounder","atheresthes stomias",5.70436721295118,33.9060639962554,102.480071091977,0.0284313829311661,0.000401131221868172
"2342",308854,NA,9.7,"602","arrowtooth flounder","atheresthes stomias",5.24073001742363,33.9835810102522,90.7091526991876,0.0182378527147872,2.16597731701122e-05
"2343",308853,2,4.3,"602","arrowtooth flounder","atheresthes stomias",5.25611134618521,33.9803257025778,85.2775994527117,0.0167835720104931,9.69643715230115e-06
"2344",308852,NA,2.4,"602","arrowtooth flounder","atheresthes stomias",5.2748619183898,33.9786980487406,87.343119768291,0.0166562474185041,7.0868299668975e-06
"2345",308850,NA,8.1,"602","arrowtooth flounder","atheresthes stomias",5.26228480466775,33.9803983656956,88.3403003830907,0.0165384525708086,6.2823887179332e-06
"2346",308849,NA,451,"602","arrowtooth flounder","atheresthes stomias",5.16033755403504,33.991653547166,88.2693238974798,0.0164301658972094,7.28296609882543e-06
"2347",308848,NA,25.8,"602","arrowtooth flounder","atheresthes stomias",4.93511766381562,34.01326026069,84.8274845491821,0.0154288357532852,0
"2348",308847,NA,6,"602","arrowtooth flounder","atheresthes stomias",5.16045413017273,33.9939573034644,90.5881258964704,0.0171569842242011,1.75675727375278e-05
"2349",308846,NA,3.4,"602","arrowtooth flounder","atheresthes stomias",5.11893500600542,33.9939137055938,102.525771105283,0.0249323594080017,0.00028700988643218
"2350",308845,NA,20.4,"602","arrowtooth flounder","atheresthes stomias",4.80521868020296,34.0183721110225,101.669158225154,0.022858970149715,0.000241682798871347
"2351",308843,NA,2.8,"602","arrowtooth flounder","atheresthes stomias",5.42506181448698,33.9480269467458,100.65099569957,0.0222300692784684,0.000230047988886788
"2352",308842,NA,7.9,"602","arrowtooth flounder","atheresthes stomias",5.42506181448698,33.9480269467458,100.65099569957,0.0222300692784684,0.000230047988886788
"2353",308841,NA,0.7,"602","arrowtooth flounder","atheresthes stomias",5.42506181448698,33.9480269467458,100.65099569957,0.0222300692784684,0.000230047988886788
"2354",308838,NA,8.4,"602","arrowtooth flounder","atheresthes stomias",4.77745904400945,34.017456555739,98.3429874067476,0.0246680174370665,0.000324148011994737
"2355",308836,NA,7.8,"602","arrowtooth flounder","atheresthes stomias",4.81225014477968,34.0098269283772,98.0161096546155,0.0262016709440715,0.000370038986186929
"2356",308834,NA,89.8,"602","arrowtooth flounder","atheresthes stomias",5.5896176174283,33.8857183232903,134.293690768113,0.056298004718143,0.00261135385393223
"2357",308833,NA,12.1,"602","arrowtooth flounder","atheresthes stomias",5.57191688194871,33.8928393088281,109.30084662819,0.0330458250790125,0.00111263821914052
"2358",308832,NA,8.5,"602","arrowtooth flounder","atheresthes stomias",5.57191688194871,33.8928393088281,109.30084662819,0.0330458250790125,0.00111263821914052
"2359",308830,NA,5.1,"602","arrowtooth flounder","atheresthes stomias",5.87063205242157,33.8330738944933,152.222444201112,0.140752703111978,0.0217973710838744
"2360",308829,NA,7.1,"602","arrowtooth flounder","atheresthes stomias",6.09976502135396,33.6458937032148,181.67649675034,0.231049754667644,0.0562672098930561
"2361",308828,NA,33.2,"602","arrowtooth flounder","atheresthes stomias",5.97903379797935,33.7107455357909,183.754073668362,0.233428854194124,0.0526113832609172
"2362",308827,NA,24.7,"602","arrowtooth flounder","atheresthes stomias",5.97903379797935,33.7107455357909,183.754073668362,0.233428854194124,0.0526113832609172
"2363",308826,NA,47.8,"602","arrowtooth flounder","atheresthes stomias",6.18558306992054,33.5428937338293,183.754073668362,0.233428854194124,0.0526113832609172
"2364",308825,NA,10.8,"602","arrowtooth flounder","atheresthes stomias",6.24930571764708,33.4986418951303,246.266264224709,0.695540491719446,0.89331111398595
"2365",308824,NA,3,"602","arrowtooth flounder","atheresthes stomias",6.18097134131964,33.745289293284,127.958529830336,0.0704416057331255,0.00439103514036542
"2366",308823,NA,1.4,"602","arrowtooth flounder","atheresthes stomias",6.24600971862674,33.5589159512892,147.918329680767,0.118614059727265,0.0121378659469781
"2367",308822,NA,0.6,"602","arrowtooth flounder","atheresthes stomias",6.27023269555398,33.5328662235822,150.168180063119,0.133109682653754,0.0130954615556916
"2368",308821,NA,4.4,"602","arrowtooth flounder","atheresthes stomias",6.20535906404257,33.6415702477098,127.364341376778,0.0880757551081112,0.00597375364617161
"2369",308820,NA,104.8,"602","arrowtooth flounder","atheresthes stomias",6.2427137196064,33.5423850920051,195.02141380987,0.254286031459988,0.0530519955255762
"2370",308819,NA,133.2,"602","arrowtooth flounder","atheresthes stomias",6.17423018440604,33.6752677685581,195.02141380987,0.254286031459988,0.0530519955255762
"2371",308818,NA,19.8,"602","arrowtooth flounder","atheresthes stomias",6.11055524140482,33.7675821144193,117.732347704437,0.0733981993629721,0.00454226648438749
"2372",308817,NA,4.1,"602","arrowtooth flounder","atheresthes stomias",6.14519337511451,33.7370596697816,117.732347704437,0.0733981993629721,0.00454226648438749
"2373",308816,NA,1.6,"602","arrowtooth flounder","atheresthes stomias",5.15594959817827,33.9587084250525,98.2844828481674,0.0467304128351748,0.00190295554721165
"2374",308815,NA,8.8,"602","arrowtooth flounder","atheresthes stomias",5.14844204485416,33.9618692706738,82.0026194043907,0.028361272544546,0.000527932696384693
"2375",308814,NA,1.2,"602","arrowtooth flounder","atheresthes stomias",5.16455581784248,33.960997313261,105.477921832797,0.0478557076552598,0.00179211263473834
"2376",308813,NA,13.5,"602","arrowtooth flounder","atheresthes stomias",5.16455581784248,33.960997313261,105.477921832797,0.0478557076552598,0.00179211263473834
"2377",308811,NA,10.3,"602","arrowtooth flounder","atheresthes stomias",4.92699974030256,34.0215256903321,96.4387624532298,0.023606607821623,0.000350867785325806
"2378",308810,NA,5.5,"602","arrowtooth flounder","atheresthes stomias",4.80614644289017,34.0311898849905,94.5042808317396,0.0232138979264353,0.000343301153307499
"2379",308809,NA,9.2,"602","arrowtooth flounder","atheresthes stomias",4.89245278760791,34.0233059367165,96.4387624532298,0.023606607821623,0.000350867785325806
"2380",308808,NA,5.9,"602","arrowtooth flounder","atheresthes stomias",4.82396925240755,34.0327158104628,96.4387624532298,0.023606607821623,0.000350867785325806
"2381",308807,NA,11.7,"602","arrowtooth flounder","atheresthes stomias",4.81261636689305,34.0327158104628,96.4387624532298,0.023606607821623,0.000350867785325806
"2382",308806,NA,7.6,"602","arrowtooth flounder","atheresthes stomias",4.83202613890171,34.0169479139149,97.0640127896931,0.0256707784974772,0.00038339392744543
"2383",308805,NA,9.2,"602","arrowtooth flounder","atheresthes stomias",6.83330791443586,33.267718506977,117.098447518226,0.0500833957764688,0.0025365568673246
"2384",308804,NA,18.2,"602","arrowtooth flounder","atheresthes stomias",6.25199134647846,33.6380097549409,112.537366303653,0.0439003486994975,0.0018213824833697
"2385",308803,NA,3.3,"602","arrowtooth flounder","atheresthes stomias",7.23371075838804,32.9233679920435,120.183861187774,0.0616294999539052,0.00398029171117062
"2386",308802,NA,1.3,"602","arrowtooth flounder","atheresthes stomias",6.91436507552862,33.2056642044336,118.965471025762,0.061797206776074,0.00407378642482748
"2387",308801,NA,1.8,"602","arrowtooth flounder","atheresthes stomias",7.28571429848671,32.8993346658535,136.013154719809,0.0958994948033771,0.00925949712397585
"2388",308800,NA,0.6,"602","arrowtooth flounder","atheresthes stomias",7.282052077353,32.9460025532171,138.958815636188,0.116717080126074,0.0139186872804905
"2389",308798,NA,0.3,"602","arrowtooth flounder","atheresthes stomias",6.85613575950265,33.3335876232013,125.535670625022,0.0839106202048242,0.0070145120719007
"2390",308797,NA,1,"602","arrowtooth flounder","atheresthes stomias",6.74820487094777,33.4077403348471,106.686838661178,0.0674498148397347,0.00457796306546963
"2391",308795,NA,1.8,"602","arrowtooth flounder","atheresthes stomias",6.31205177307129,33.7417726870626,107.969990728709,0.0429263403181086,0.00166973691496721
"2392",308794,NA,11.3,"602","arrowtooth flounder","atheresthes stomias",5.46778772771358,33.922195208392,75.7352165953465,0.033778129640292,0.000662638677495834
"2393",308793,NA,329,"602","arrowtooth flounder","atheresthes stomias",6.76714378595352,33.8023010641336,119.475444880997,0.19887610876857,0.0610596519067952
"2394",308792,NA,30.3,"602","arrowtooth flounder","atheresthes stomias",6.47636342793703,33.9259010273963,89.1531809220186,0.0852480190729604,0.0100095599411561
"2395",308791,NA,99.2,"602","arrowtooth flounder","atheresthes stomias",6.36796168237925,33.9587084250525,97.1237872663313,0.0917057121224171,0.0109037449524062
"2396",308790,NA,150.8,"602","arrowtooth flounder","atheresthes stomias",6.28226570785046,33.9449750958011,44.7823356494534,0.0476321479028955,0.00183241992690714
"2397",308789,NA,68.1,"602","arrowtooth flounder","atheresthes stomias",6.12735375389457,33.9777824934572,48.1580283157521,0.0471192426432897,0.00176555999107198
"2398",308788,NA,26.7,"602","arrowtooth flounder","atheresthes stomias",6.55107273906469,33.8183232815936,101.109820213835,0.0949351499026893,0.0113509193281109
"2399",308787,NA,25.1,"602","arrowtooth flounder","atheresthes stomias",6.25955993682146,33.960997313261,41.4072610154992,0.0481449592582063,0.00189926762181666
"2400",308786,NA,14,"602","arrowtooth flounder","atheresthes stomias",6.68279062584043,33.6947233183309,105.913084242441,0.10901364531695,0.0167823000684286
"2401",308785,NA,147.8,"602","arrowtooth flounder","atheresthes stomias",6.38847012072802,33.8526566047221,103.821275336819,0.0939775692737132,0.010839012246905
"2402",308784,NA,88.5,"602","arrowtooth flounder","atheresthes stomias",6.4390087723732,33.860286232084,44.7807094885756,0.0476176940643085,0.00184207062017014
"2403",308783,NA,74.9,"602","arrowtooth flounder","atheresthes stomias",6.17752618342638,33.9655750896782,44.7807094885756,0.0476176940643085,0.00184207062017014
"2404",308782,NA,38.3,"602","arrowtooth flounder","atheresthes stomias",6.10989716649055,33.9772738516331,48.1580283157521,0.0471192426432897,0.00176555999107198
"2405",308781,NA,7.7,"602","arrowtooth flounder","atheresthes stomias",7.13776056468487,33.2117679063231,152.849537386696,0.16679487986506,0.02643117490376
"2406",308780,7,6.5,"602","arrowtooth flounder","atheresthes stomias",6.18741418048739,33.8557084556669,83.5496731022139,0.045146375750217,0.00107785815525663
"2407",308779,NA,4.5,"602","arrowtooth flounder","atheresthes stomias",5.64137700945139,33.9014862198383,87.732077504463,0.0483587150959976,0.00172120890610987
"2408",308778,8,8.4,"602","arrowtooth flounder","atheresthes stomias",5.22901090979576,33.9503158349544,63.3636848847509,0.0338608466714078,0.000632784559606047
"2409",308777,NA,11.3,"602","arrowtooth flounder","atheresthes stomias",5.59157080203295,33.9060639962554,93.0116327595445,0.0478154847437035,0.00188381192116533
"2410",308775,NA,15.4,"602","arrowtooth flounder","atheresthes stomias",5.61647390574217,33.9053010335192,101.783864521356,0.0474962104544939,0.00188948844775242
"2411",308774,NA,20.2,"602","arrowtooth flounder","atheresthes stomias",5.94973602890968,33.8633380830288,102.289880329023,0.0464882529637234,0.00182144208455651
"2412",308773,NA,21.1,"602","arrowtooth flounder","atheresthes stomias",6.12259286642075,33.7504195980728,103.302004604275,0.044472153408388,0.00168533689774292
"2413",308772,NA,32.2,"602","arrowtooth flounder","atheresthes stomias",6.05984681099653,33.7682220619172,103.614310462978,0.0436271201901664,0.00164304233789982
"2414",308771,NA,38.4,"602","arrowtooth flounder","atheresthes stomias",6.00466934591532,33.7855158839375,97.916773904049,0.0421873671292808,0.00144315688191759
"2415",308766,4,4.1,"602","arrowtooth flounder","atheresthes stomias",4.97820107958147,33.9936957162406,95.4561501181605,0.0237445456423508,0.000329940706434036
"2416",308765,2,2.2,"602","arrowtooth flounder","atheresthes stomias",4.80614644289017,34.0311898849905,94.5042808317396,0.0232138979264353,0.000343301153307499
"2417",308764,NA,18.1,"602","arrowtooth flounder","atheresthes stomias",4.89245278760791,34.0233059367165,96.4387624532298,0.023606607821623,0.000350867785325806
"2418",308763,NA,32.9,"602","arrowtooth flounder","atheresthes stomias",5.16748559474945,33.9686269406229,118.806354550997,0.0418532212452778,0.0015887608544772
"2419",308762,6,4.8,"602","arrowtooth flounder","atheresthes stomias",5.0687276981771,33.9899898972362,82.0026194043907,0.028361272544546,0.000527932696384693
"2420",308761,NA,15.5,"602","arrowtooth flounder","atheresthes stomias",5.15100559964776,33.9709158288315,85.9484698171913,0.0278692807885631,0.000520199146484226
"2421",308760,NA,14.1,"602","arrowtooth flounder","atheresthes stomias",5.52272104471922,33.8938565924764,119.16749621621,0.0447112967130036,0.00186574764484078
"2422",308759,5,2.5,"602","arrowtooth flounder","atheresthes stomias",5.10449539124966,33.9793084189296,85.9484698171913,0.0278692807885631,0.000520199146484226
"2423",308758,8,3.5,"602","arrowtooth flounder","atheresthes stomias",5.38502153009176,33.904538070783,89.8935978113882,0.0273773791079656,0.000512467012466201
"2424",308757,NA,12.8,"602","arrowtooth flounder","atheresthes stomias",5.10889005661011,33.9762565679848,89.8935978113882,0.0273773791079656,0.000512467012466201
"2425",308755,NA,17.6,"602","arrowtooth flounder","atheresthes stomias",5.30591755360365,33.9091158472002,87.1890498399599,0.0290331478876285,0.00054934956858668
"2426",308754,NA,19.6,"602","arrowtooth flounder","atheresthes stomias",5.36341442540288,33.9007232571021,89.8935978113882,0.0273773791079656,0.000512467012466201
"2427",308753,NA,24,"602","arrowtooth flounder","atheresthes stomias",6.00027468055487,33.7570319417864,94.8092361227615,0.0382706285348989,0.0014565053299991
"2428",308752,14,2.3,"602","arrowtooth flounder","atheresthes stomias",6.28896234078067,33.6305254538144,105.431071345002,0.0415895597971674,0.00187215802685807
"2429",308751,NA,49.1,"602","arrowtooth flounder","atheresthes stomias",6.10574664920568,33.7443158961833,86.5237684644277,0.0358713603596259,0.00124891284430072
"2430",308749,NA,43.6,"602","arrowtooth flounder","atheresthes stomias",6.16708885319531,33.7214270140976,116.767715864855,0.0643209860944386,0.00456482424939568
"2431",308747,NA,98.8,"602","arrowtooth flounder","atheresthes stomias",5.89187293499708,33.7961973622441,104.734366117189,0.0394134019683284,0.00136562776635768
